nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.182 nan 0.208 nan 0.221 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.610 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.273 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.286 nan 0.584 nan 0.195 nan nan nan nan nan nan nan 0.182 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.169 0.156 nan 0.208 nan 0.234 nan nan 0.234 nan nan nan 0.156 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.169 0.169 0.169 0.169 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.156 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.104 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.195 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.221 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.221 0.753 0.208 0.156 0.156 0.156 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.182 nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.145 0.140 nan nan nan nan nan nan nan nan nan nan 0.136 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.159 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.136 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.186 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.275 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.399 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.275 nan 32.118 0.215 2280198720.326 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.277 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.186 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 20967.679 20967.679 nan nan nan nan nan nan 18250.165 nan nan nan nan nan nan nan nan 18120.052 20967.679 20967.679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 33261.111 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 20967.679 20967.679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 124376606.418 4404390.315 nan nan nan nan nan nan nan nan 18250.165 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 18250.165 nan nan nan nan nan 20967.679 nan nan nan nan nan nan nan 20828.464 nan nan 22501.970 nan nan nan nan nan nan nan nan nan nan nan nan 4404390.315 nan 26688144.886 97054213.488 439802185.870 nan nan nan nan 20967.679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 16455.796 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 20967.679 nan nan nan 20967.679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 22128.869 nan nan nan nan nan nan nan nan nan nan nan nan nan 10770.554 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 20967.679 nan 20789.107 nan nan 20967.679 20967.679 nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.136 0.133 nan nan nan nan nan nan nan nan nan nan 0.126 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.148 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.481 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.480 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.493 nan nan nan 0.481 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.479 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.507 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.171 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.830 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.951 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.947 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.548 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.131 nan nan nan nan nan nan 0.323 nan 0.347 nan 0.300 nan nan nan nan nan nan nan nan 0.155 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.158 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.394 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.226 nan nan nan nan nan nan nan nan nan nan nan nan 0.202 nan 0.431 nan 0.202 nan nan nan nan nan nan nan 0.148 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.209 0.182 nan 0.283 nan 0.219 nan nan 0.205 nan nan nan nan nan nan nan nan nan nan nan nan 0.492 nan nan 0.215 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.209 0.249 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.249 nan nan nan nan nan nan nan nan nan 0.192 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.209 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.377 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.300 0.492 0.276 0.246 0.290 0.313 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.041 nan nan nan nan nan nan 0.035 nan 0.037 nan 0.032 nan nan nan nan nan nan nan nan 0.030 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.033 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.388 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.027 nan nan nan nan nan nan nan nan nan nan nan nan 0.031 nan 0.042 nan 0.030 nan nan nan nan nan nan nan 0.026 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.033 0.031 nan 0.033 nan 0.034 nan nan 0.027 nan nan nan nan nan nan nan nan nan nan nan nan 0.035 nan nan 0.036 nan nan nan nan nan nan 0.041 nan 0.028 nan nan nan nan nan 0.033 0.033 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.028 nan nan nan nan nan nan nan nan nan 0.031 0.037 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.466 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.037 nan 0.037 0.037 0.037 0.041 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.032 0.041 0.033 0.032 0.034 0.035 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.029 nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.434 nan nan nan nan nan nan 0.179 nan 0.557 nan 0.226 nan nan nan nan nan nan nan nan 0.123 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.113 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.425 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.217 nan nan nan nan nan nan nan nan nan nan nan nan 0.226 nan 0.500 nan 0.255 nan nan nan nan nan nan nan 0.189 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.236 nan 0.226 nan 0.170 nan nan 0.340 nan nan nan nan nan nan nan nan nan nan nan nan 0.123 nan nan 0.340 nan nan nan nan nan nan nan nan 0.179 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.179 nan nan nan nan nan nan nan nan nan 0.217 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.311 nan 0.443 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.387 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.226 0.557 0.113 0.321 0.425 0.443 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.198 nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.974 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.120 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.998 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan 0.476 0.476 0.524 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.476 0.476 nan nan nan nan nan 0.286 nan nan nan nan 0.310 nan 0.524 0.524 nan nan 0.476 nan nan nan nan nan nan 0.262 nan nan nan nan nan nan 0.476 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.452 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.357 nan nan nan nan nan nan nan nan nan 0.452 nan 0.524 nan 0.452 0.476 0.476 0.476 0.476 0.476 nan nan nan nan nan nan nan nan 0.476 0.476 nan nan 0.548 nan nan 0.476 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.333 0.262 nan nan nan nan nan nan nan nan nan nan 0.381 nan nan nan nan nan nan nan nan 0.524 nan nan 0.476 0.476 nan nan 0.500 nan nan nan nan nan nan nan nan nan nan 0.333 0.333 0.333 0.333 0.333 nan nan nan nan 0.286 nan nan nan nan nan nan 0.310 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.452 nan nan 0.310 nan nan nan 0.262 nan nan 0.286 0.524 nan nan nan nan nan nan nan 0.262 nan nan 0.262 nan nan 0.262 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.333 nan nan nan 0.333 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.476 nan nan nan nan nan nan nan nan nan nan nan nan 0.476 nan 0.524 nan 0.524 0.524 0.524 nan nan nan nan nan 0.357 nan nan nan nan nan nan nan nan nan nan 0.262 0.476 nan nan nan nan nan 0.357 nan 0.262 nan 0.357 nan nan nan nan nan nan nan nan nan nan 0.476 nan 0.476 nan nan 0.357 0.286 nan nan 0.476 nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.566 nan nan nan nan 0.382 nan 0.544 nan 0.279 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.999 nan 0.253 nan nan nan nan 0.254 nan nan 0.512 nan nan 0.270 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.362 0.396 0.394 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.257 0.998 0.512 0.337 0.333 nan 0.288 0.230 0.332 0.453 nan nan nan nan nan nan nan nan 0.266 nan 0.310 nan 0.264 nan nan 0.293 nan nan nan nan nan nan nan nan nan 0.998 nan nan nan nan nan nan nan nan nan 0.481 0.445 nan 0.282 nan 0.265 nan nan 0.277 nan nan nan 0.216 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.251 nan nan nan nan nan nan nan nan 0.225 0.267 0.225 0.283 nan nan nan nan nan nan nan nan nan nan nan nan 0.986 nan nan nan nan nan 0.445 nan nan nan nan nan nan nan 0.272 nan nan nan nan nan nan nan 0.493 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.225 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.419 nan nan nan 0.207 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.426 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.268 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.234 0.664 0.266 0.232 0.306 0.327 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.342 0.338 0.280 0.275 0.449 0.216 0.258 nan nan nan 0.377 0.544
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.443 nan 0.572 nan 0.358 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.510 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.470 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.510 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.336 nan 0.364 nan 0.331 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.482 0.462 nan 0.345 nan 0.329 nan nan 0.352 nan nan nan 0.298 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.302 0.326 0.302 0.326 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.412 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.302 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.471 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.461 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.327 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.313 0.665 0.338 0.310 0.366 0.388 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
