,1218,818,345,347,342,343,810,811,813,348,816,423,1069,1068,1061,296,1128,198,1081,1080,195,1121,197,1123,191,1125,193,192,274,276,277,1409,1408,1401,1017,1010,449,448,1230,1338,443,1334,1337,440,446,445,1332,598,39,38,907,642,1245,439,436,435,432,433,430,431,339,333,854,855,850,1469,1374,98,97,814,740,741,559,555,554,556,238,235,236,1051,1057,1191,1193,146,144,613,611,614,1277,948,949,1472,1473,1471,1476,1474,1475,1479,459,132,498,499,494,495,497,490,491,28,1371,1340,405,1372,1375,402,1377,1376,1379,1378,374,393,88,1480,395,1484,87,587,1133,1130,1136,1135,1134,241,1178,1380,925,519,518,514,517,1349,620,1221,450,1341,452,454,455,456,457,176,175,174,170,975,974,182,1120,194,1122,196,185,1126,869,865,866,568,756,323,320,771,206,209,77,75,72,78,1042,1040,1046,1045,1048,1142,1149,690,695,698,699,542,540,541,546,548,1317,1316,1315,1313,1319,121,123,124,414,415,416,412,413,924,419,317,1339,832,834,366,441,1336,1333,444,780,781,789,150,61,258,606,64,257,1421,1420,1425,1424,1426,1373,159,737,1204,739,507,501,633,1216,1217,1215,1353,1352,467,466,460,463,1354,160,964,966,967,961,962,963,634,1450,1451,464,149,635,878,870,1155,894,351,803,358,763,767,40,1078,1079,281,280,285,287,1442,1159,674,1157,1156,1150,262,261,265,268,55,56,1418,1419,532,1481,1414,1415,1416,429,428,919,421,420,917,422,425,427,308,307,847,849,848,753,751,508,755,560,563,567,506,229,227,226,224,223,1020,1189,1186,391,604,1167,602,1205,158,1207,1203,1202,469,1443,476,468,472,473,951,950,953,952,955,954,957,956,1447,1446,471,1115,1114,1117,1116,1119,1118,1351,477,1350,474,475,489,488,487,486,485,484,483,481,480,1366,1367,1364,1365,1362,1363,1360,1361,478,479,1368,1369
1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301020408163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285714285714286,0.285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290816326530612,0.336734693877551,,,0.290816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,,,0.418181818181818,,,,,0.672727272727273,,0.690909090909091,,0.672727272727273,,,,,,,,,,,,,,,0.581818181818182,,,0.6,,0.581818181818182,,,0.454545454545455,0.581818181818182,,,,,,,0.581818181818182,0.581818181818182,0.509090909090909,0.4,,,,,,,,0.581818181818182,0.490909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545454545454545,,,,,,,0.4,0.418181818181818,0.563636363636364,,,0.581818181818182,,,0.454545454545455,,,,,,,,,,,,,0.563636363636364,,0.527272727272727,,0.509090909090909,,,,,,,,0.418181818181818,,,,0.581818181818182,,,,0.581818181818182,0.509090909090909,0.581818181818182,,,,,0.509090909090909,0.436363636363636,,0.672727272727273,,0.672727272727273,,,0.672727272727273,,,,0.418181818181818,,,,,,,,,0.672727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,0.545454545454545,0.509090909090909,0.436363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418181818181818,,,,,,,,,,,0.6,0.545454545454545,,0.581818181818182,,,,,,,,,,,,0.563636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581818181818182,,0.563636363636364,,,,0.472727272727273,,,,,,,,,,0.454545454545455,,,,,,,,,,,,,,,,,,,,,,0.581818181818182,,0.581818181818182,0.581818181818182,,0.509090909090909,,,,,,,,,,,0.490909090909091,0.672727272727273,0.581818181818182,0.581818181818182,0.672727272727273,0.581818181818182,0.581818181818182,,0.581818181818182,,,0.581818181818182,0.581818181818182,,0.563636363636364,,0.581818181818182,0.472727272727273,,,0.418181818181818,,,,,,,,,0.581818181818182,,,
341,,,1.00675870818212,1.00317256134139,0.959462168469904,,,,,1.02503580744176,,,,,,0.949526431773387,,1.55691115510949,,,1.00795579280844,,1.00026526636268,,,,,3.75860976983629,0.994195156549171,0.982363976839412,1.37846842976625,,1.61198951994449,,,,,,,,,,,,,,,,,,0.960838204321322,0.93707864818348,,,,,,,,,,,,,,,,,,,,,,,,,0.989650217586869,0.99330100537159,0.997118196136036,,,,,,,,,,,1.00005402624636,0.960254429227936,,,,,,,,,0.942486620826081,,,,,,,,,,,,,,,,,,,0.938028094293797,3.63316034465326,1.03829184438178,,,,0.978723238901007,,,,,,,0.968480197447321,,,1.0431349635958,,,,,,,,,,,,,,,1.18027217954821,,,,,,2.91365673100477,,0.999774121019098,,0.999044857657584,1.0676212040422,,,0.923191425134839,0.927614423242522,,,3.75769617560211,1.03829184438178,,1.00468611445807,1.04099926077669,1.0431349635958,1.04265262563911,,1.04265262563911,,,,,,,,,,,,,,,,,,,,,,1.17749426042852,1.0070096629812,1.03829184438178,,,,,,0.961117553871564,,1.57076394591711,,,,0.959462168469904,,,,,,,,,,,,,3.75860976983629,,,,,,,1.01567842630248,,,,,,,,,,,,,,,,,0.953865526263134,0.957427322702825,,0.971743808359079,0.949173705531216,0.959101598965068,0.945588030683304,,,,,,,,,,,0.958913672993204,,1.07001121376668,,,,,,0.993204390149466,3.75860976983629,0.983664127760182,1.37846842976625,,,,,,,,,,0.994855566730255,,,,,,,,,,,,1.12200567909858,,,0.993966174592513,,,,0.959111425188135,0.962418746196018,1.12200567909862,,,,,,,,,,,,,,3.49802246847885,1.30812435274618,,,,0.938028094293797,,,,,3.15848596450996,,,,,,,,,,0.983309098356174,0.964853781513051,0.981935082013654,0.986353714625334,1.00102377099989,0.954385333718765,0.972662555357134,0.976350196698445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301020408163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301020408163265,,,,,,,,,,,,,,,,,,,,0.316326530612245,,,,,,,,,,,,,,,,,,,,,,,0.285714285714286,0.285714285714286,,,,,,,,,,,0.285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290816326530612,0.336734693877551,,,0.290816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38265306122449,,,,,,,,,,,,,,,,,,0.413265306122449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,0.878787878787879,,,,,,,,,,,,,,,,,,,,1.0,,0.96969696969697,,0.757575757575758,,,,,,,,,,,,,,,,,,,,,,,,0.909090909090909,,,,,,,0.727272727272727,,0.909090909090909,0.848484848484849,,,,,,,,0.939393939393939,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939393939393939,,,,,,,0.878787878787879,0.787878787878788,0.727272727272727,,,0.909090909090909,,,,,,,,,,,,,,,,0.909090909090909,,0.939393939393939,,0.909090909090909,,,,,,,,0.878787878787879,,,,,,,,0.939393939393939,,0.909090909090909,,,,,0.666666666666667,0.666666666666667,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818181818181818,0.606060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636363636363636,,,,,,,,,,,0.696969696969697,0.727272727272727,,0.939393939393939,,,,,,,,,,,,0.696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757575757575758,,0.939393939393939,,,0.757575757575758,0.909090909090909,,,,,,,,,0.848484848484849,0.96969696969697,,,,,,,,,,,,,,,,,,,,,,0.939393939393939,,0.909090909090909,0.909090909090909,,,,,,,,,,,,,0.727272727272727,1.0,0.939393939393939,0.939393939393939,1.0,1.0,1.0,,0.909090909090909,,,0.939393939393939,0.939393939393939,,,,,0.727272727272727,,,0.848484848484849,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,,,,,0.696969696969697,,0.545454545454545,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,1.0,,0.757575757575758,,0.818181818181818,,,,,,,,0.636363636363636,,,,,,,,,,,,,,,0.515151515151515,0.575757575757576,,0.484848484848485,,0.515151515151515,,,0.848484848484849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484848484848485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515151515151515,,,,,,,,,,,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484848484848485,,,,,,,,,,,,,,0.848484848484849,,,,,,,,,,,,,,,,,,,,,,0.484848484848485,,,,,,,,,,,,,,,,0.636363636363636,0.696969696969697,0.484848484848485,0.666666666666667,0.727272727272727,0.666666666666667,0.666666666666667,,,,,,,,,,,,,,0.636363636363636,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,,,,,,,0.454545454545455,,0.454545454545455,,0.454545454545455,,,,,,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,,,,,0.484848484848485,,0.363636363636364,,0.363636363636364,,,,,,,,0.363636363636364,,,,,,,,,,,,,,,0.333333333333333,0.333333333333333,,0.454545454545455,,0.606060606060606,,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424242424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,0.454545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,,,0.606060606060606,,,,,,,,,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,,,,,0.303030303030303,0.454545454545455,0.363636363636364,0.363636363636364,0.363636363636364,0.424242424242424,0.363636363636364,,,,,,,,,,,,,,0.363636363636364,,,,,,,,,,,,
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.207547169811,,,,,,,,,,,,,,,,2251.71440559488,629.258113207547,556.3858334394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.684353724419,,625.105373689887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.46960893125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.743560765082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.332613722693,,,,,,,,,,,,,,,,,,,,,,,,,,561.300392128957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.839151415194,,,,,,,,,,,,,,1436.96226415094,,,,,,,,,,,,,,,,,,,,,,,,,556.996517712769,,,,,648.07159205091,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,,,,,0.909090909090909,,0.954545454545455,,0.909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909090909090909,,,,,,,,,,,,0.772727272727273,,,,,,,,,,,,,,,,0.863636363636364,,0.818181818181818,,0.863636363636364,,,,,,,,0.727272727272727,,,,,,,,,,,,,,,0.545454545454545,0.545454545454545,,0.886363636363636,,0.886363636363636,,,0.863636363636364,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704545454545455,,,,,,,,,,,,,,0.659090909090909,,,,,,,,,,,,,,,,,,,,,,0.704545454545455,,,,,,,,,,,,,,,,0.545454545454545,0.909090909090909,0.795454545454545,0.772727272727273,0.886363636363636,0.840909090909091,0.795454545454545,,,,,,,,,,,,,,0.681818181818182,,,,,,,,,,,,
